"","X","dateAdded","dateUpdated","name","reviews.date","reviews.dateSeen","reviews.doRecommend","reviews.numHelpful","reviews.rating","reviews.text","reviews.title","reviews.username","alexa","echo","exp_fun","exp_helpful","exp_educational","exp_information","exp_communicate","exp_travel","exp_entertain","exp_daily","exp_home","exp_morning","emo_love","emo_happy","emo_enjoy","emo_satisfied","emo_excited","mat_userfriendly","mat_feature","mat_battery","mat_warranty","mat_setup","mat_durable","aes_pretty","aes_beautiful","sum_exp","sum_exp_bin","sum_emo","sum_emo_bin","sum_mat","sum_mat_bin","sum_aes","sum_aes_bin","date"
"46",46,"2017-03-03T16:56:05Z","2018-10-25T16:36:31Z","Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","2016-12-26T00:00:00.000Z","2018-05-27T00:00:00Z,2017-07-07T00:00:00Z,2017-04-26T00:00:00Z,2017-06-04T00:00:00Z,2017-05-10T00:00:00Z,2017-08-09T00:00:00Z,2017-08-02T00:00:00Z,2017-08-31T00:00:00Z",TRUE,0,5,"I already has an older version of the Kindle, but this one is even better. I love the touch screen and the ability to scroll without buttons.","Love the touch screen","Hikjer",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2016
"47",47,"2017-03-03T16:56:05Z","2018-10-25T16:36:31Z","Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","2016-10-22T00:00:00.000Z","2018-05-27T00:00:00Z,2017-07-07T00:00:00Z,2017-04-26T00:00:00Z,2017-06-04T00:00:00Z,2017-05-10T00:00:00Z,2017-08-09T00:00:00Z,2017-08-02T00:00:00Z,2017-08-31T00:00:00Z",TRUE,9,4,"Bought this for my 90+ year-old, totally no-tech mom. Her first e-book is Gone with the Wind. She likes the size and ease of use.","For mom","Msimon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
"48",48,"2017-03-03T16:56:05Z","2018-10-25T16:36:31Z","Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","2017-11-15T00:00:00.000Z","2018-05-27T00:00:00Z",TRUE,0,5,"Amazon kindle products have always been reliable, consistent quality and this is no different. Very happy with it.","Great product, well designed","gpro1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2017
"49",49,"2017-03-03T16:56:05Z","2018-10-25T16:36:31Z","Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","2017-12-16T00:00:00.000Z","2018-05-27T00:00:00Z",TRUE,0,4,"working well and very cheap if we think in the price way","great","Satyendra",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"50",50,"2017-03-03T16:56:05Z","2018-10-25T16:36:31Z","Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","2017-02-18T00:00:00.000Z","2018-05-27T00:00:00Z,2017-07-07T00:00:00Z,2017-04-26T00:00:00Z,2017-06-04T00:00:00Z,2017-05-10T00:00:00Z,2017-08-09T00:00:00Z,2017-08-02T00:00:00Z,2017-08-31T00:00:00Z",TRUE,0,4,"The battery doesn't last as long as was advertised, if you have the money I would recommend the backlit model.","Good reader","Mark",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2017
"51",51,"2017-03-03T16:56:05Z","2018-10-25T16:36:31Z","Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","2017-01-31T00:00:00.000Z","2018-05-27T00:00:00Z,2017-07-07T00:00:00Z,2017-04-26T00:00:00Z,2017-06-04T00:00:00Z,2017-05-10T00:00:00Z,2017-08-09T00:00:00Z,2017-08-02T00:00:00Z,2017-08-31T00:00:00Z",TRUE,0,5,"This Kindle doesn't have a lighted screen like the pricier models but it has a higher dpi screen than the lower model. It's exactly what I needed, nothing more, nothing less. I've had no problems with the reader at all so far so I'll give it 5 stars.","Great mid-range Kindle","Splorticus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"52",52,"2017-03-03T16:56:05Z","2018-10-25T16:36:31Z","Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","2017-01-06T00:00:00.000Z","2018-05-27T00:00:00Z,2017-07-07T00:00:00Z,2017-04-26T00:00:00Z,2017-06-04T00:00:00Z,2017-05-10T00:00:00Z,2017-08-09T00:00:00Z,2017-08-02T00:00:00Z,2017-08-31T00:00:00Z",TRUE,0,3,"The kindle is good to download apps for books catch up with reading","Good for books","Chris",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"53",53,"2017-03-03T16:56:05Z","2018-10-25T16:36:31Z","Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","2018-03-03T00:00:00.000Z","2018-05-27T00:00:00Z",TRUE,0,4,"After the first one stopped working after only 3 weeks-best Buy replaced it with no fuss and it's going great. Small, lightweight (so fits in a purse/handbag) and with the anti-glare screen you can read in direct sunlight","Small, light and easy to read","Carolyn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
"54",54,"2017-03-03T16:56:05Z","2018-10-25T16:36:31Z","Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","2017-04-28T00:00:00.000Z","2018-05-27T00:00:00Z,2017-07-07T00:00:00Z,2017-06-04T00:00:00Z,2017-05-01T00:00:00Z,2017-05-09T00:00:00Z,2017-08-09T00:00:00Z,2017-08-02T00:00:00Z,2017-08-31T00:00:00Z",TRUE,1,5,"I bought this Kindle Paperwhite for my son to use at school, instead of his more expensive and delicate tablet. The display options make it adaptable for just about anyone, and is much easier on the eyes when reading for an extended period of time. Please keep in mind that this does not have a glowlight. The Kindle is durable, and although I bought a case for it, a case really isnt necessary if you are relatively careful with it. The most surprising thing about this has been the extra long battery life. My son is an avid reader, and noticed that he needs to charge his Kindle considerably less than when he uses his tablet.","Great reader with long battery life","Stu76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,2017
"55",55,"2017-03-03T16:56:05Z","2018-10-25T16:36:31Z","Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","2016-09-10T00:00:00.000Z","2018-05-27T00:00:00Z,2017-07-07T00:00:00Z,2017-04-26T00:00:00Z,2017-06-04T00:00:00Z,2017-05-10T00:00:00Z,2017-08-09T00:00:00Z,2017-08-02T00:00:00Z,2017-03-21T00:00:00Z,2017-08-31T00:00:00Z",TRUE,0,5,"Great item, easy to use,would recommend to anybody want to use!","easy to use","mao1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
"56",56,"2017-03-03T16:56:05Z","2018-10-25T16:36:31Z","Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","2017-12-13T00:00:00.000Z","2018-05-27T00:00:00Z",TRUE,0,5,"I bought this as a gift to my dad and he loves it. Well worth if you dont plan on reading in dark.","Fabulous Gifting item.","fitfreak",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2017
"57",57,"2017-03-03T16:56:05Z","2018-10-25T16:36:31Z","Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","2018-05-07T00:00:00.000Z","2018-05-26T00:00:00Z",TRUE,0,5,"the future of reading you just have this and it is like a whole library","great e book","jay5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
"58",58,"2017-03-03T16:56:05Z","2018-10-25T16:36:31Z","Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","2017-01-08T00:00:00.000Z","2018-05-27T00:00:00Z,2017-07-07T00:00:00Z,2017-04-26T00:00:00Z,2017-06-04T00:00:00Z,2017-05-10T00:00:00Z,2017-08-09T00:00:00Z,2017-08-02T00:00:00Z,2017-08-31T00:00:00Z",TRUE,0,5,"I bought this for my daughter, wanting to get her a kindle without having access to games (like with the kindle fire). This latest version of the kindle is excellent. I am jealous of my daughter and now am thinking about upgrading from my older kindle. The touchscreen is responsive. If you like reading on the kindle, it is worth the update.","great update","johnjohn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"59",59,"2017-03-03T16:56:05Z","2018-10-25T16:36:31Z","Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","2017-11-30T00:00:00.000Z","2018-05-27T00:00:00Z",TRUE,0,5,"This is a great way to read books on the go. There's no backlight, so reading in darker rooms may be hard. But it's affordable and portable and a great way to take all your books with you.","Great E-Reader","KEBB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"60",60,"2017-03-03T16:56:05Z","2018-10-25T16:36:31Z","Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","2017-03-31T00:00:00.000Z","2018-05-27T00:00:00Z,2017-07-07T00:00:00Z,2017-06-04T00:00:00Z,2017-04-26T00:00:00Z,2017-05-10T00:00:00Z,2017-08-09T00:00:00Z,2017-08-02T00:00:00Z,2017-08-31T00:00:00Z",TRUE,1,5,"I love the Kindle, it is a great product. It reduces eye strain so I enjoy reading on it. This is my second Kindle.","Great Product","yhmitchell",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2017
"61",61,"2017-03-03T16:56:05Z","2018-10-25T16:36:31Z","Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","2018-01-06T00:00:00.000Z","2018-05-27T00:00:00Z",TRUE,0,4,"i bought this as a backup. I am currently using the same headphone.","unbeatable price","JQisntadumbass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
"62",62,"2017-03-03T16:56:05Z","2018-10-25T16:36:31Z","Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","2017-12-21T00:00:00.000Z","2018-05-27T00:00:00Z",TRUE,0,5,"We got the Kindle for our daughter who accompanied us to try out the two Kindle models. We were willing to buy either one and we assumed she would want the more expensive one with the backlighting feature. But as she tried both, she gravitated with certainty toward the basic model. ""Why would U want to read in the dark?"" She said. As the weeks and months have gone by, she says she's completely happy with the basic Kindle, it's exactly what she wanted. Perfect.","Amazon Kindle is Perfect","Robert",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2017
"63",63,"2017-03-03T16:56:05Z","2018-10-25T16:36:31Z","Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","2018-01-11T00:00:00.000Z","2018-05-27T00:00:00Z",TRUE,0,4,"Good, able to read under bright sunlight conditions too","Good","akilanmc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
"64",64,"2017-03-03T16:56:05Z","2018-10-25T16:36:31Z","Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","2016-10-08T00:00:00.000Z","2018-05-27T00:00:00Z,2017-07-07T00:00:00Z,2017-04-26T00:00:00Z,2017-06-04T00:00:00Z,2017-05-10T00:00:00Z,2017-08-09T00:00:00Z,2017-08-02T00:00:00Z,2017-08-31T00:00:00Z",TRUE,0,5,"Very easy to handle. many books to choose from and very convenient","good for my teenager","cookie1982",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
"65",65,"2017-03-03T16:56:05Z","2018-10-25T16:36:31Z","Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","2017-09-01T00:00:00.000Z","2018-05-27T00:00:00Z,2017-09-06T00:00:00Z,2017-09-12T00:00:00Z",TRUE,0,5,"I purchased this product because I love to read and buying books got costly. With this product I can read all I want for 10.00 a month","Love to read","Bubba",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2017
"66",66,"2017-03-03T16:56:05Z","2018-10-25T16:36:31Z","Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","2017-12-08T00:00:00.000Z","2018-05-27T00:00:00Z",TRUE,0,5,"it is smaller than i thought but it gets the job done.","Works","Skip",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"67",67,"2017-03-03T16:56:05Z","2018-10-25T16:36:31Z","Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","2017-02-02T00:00:00.000Z","2018-05-27T00:00:00Z,2017-07-07T00:00:00Z,2017-04-26T00:00:00Z,2017-06-04T00:00:00Z,2017-05-10T00:00:00Z,2017-08-09T00:00:00Z,2017-08-02T00:00:00Z,2017-08-31T00:00:00Z",TRUE,0,5,"Love my new Kindle! I hadn't read in a while and hesitant of a kindle, easy to use, lightweight and convenient to pick up a book. great for outdoor reading. only downside is if you want to read in the dark has no back light. crisp clear text and easy to set up.","Finally started reading again","thehands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2017
"68",68,"2017-03-03T16:56:05Z","2018-10-25T16:36:31Z","Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","2017-01-23T00:00:00.000Z","2018-05-27T00:00:00Z,2017-07-07T00:00:00Z,2017-04-26T00:00:00Z,2017-06-04T00:00:00Z,2017-05-10T00:00:00Z,2017-08-09T00:00:00Z,2017-08-02T00:00:00Z,2017-08-31T00:00:00Z",TRUE,1,5,"Product is good, light. Amazing battery backup. I charge the Kindle one in 4 weeks. Great product for reasonable price. USB connection is easy, Books are easy to download. Overall, everyone must have Kindle with them and this is the best product/model to start with.Understandably, this is the beginner level model for people who never used Kindle before. Features like LED lights, White paper background are not available on this model. These features are there on higher models so one cannot read it in Dark without lights. But again, for this price you would not get any other good readers.If you are someone who reads in dark then I would suggest go for Higher Kindle models.","Nice Product of Kindle begineers","Priyesh3d3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,2017
"69",69,"2017-03-03T16:56:05Z","2018-10-25T16:36:31Z","Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","2017-03-25T00:00:00.000Z","2017-03-30T00:00:00Z,2018-05-27T00:00:00Z,2017-07-07T00:00:00Z,2017-06-04T00:00:00Z,2017-04-26T00:00:00Z,2017-05-10T00:00:00Z,2017-08-09T00:00:00Z,2017-08-02T00:00:00Z,2017-08-31T00:00:00Z",TRUE,0,5,"Kindle is the perfect E-reader. Easy to use and size is perfect to bring 'book' on the go.","Great E-reader","VirginiaSlim",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"70",70,"2017-03-03T16:56:05Z","2018-10-25T16:36:31Z","Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","2017-12-22T00:00:00.000Z","2018-05-27T00:00:00Z",TRUE,0,4,"Easy to use and it arrived exactly as described. Good beginner device for youngsters who want a device to read from.","Great product for its purpose","Betty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"71",71,"2017-03-03T16:56:05Z","2018-10-25T16:36:31Z","Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","2016-10-30T23:02:29.000Z","2018-10-09T00:00:00Z",FALSE,97,1,"Looking at the picture and seeing it was 8th generation I assumed it would be a great device. I had an original Kindle but I stopped using it because it wasn't backlit. I thought an 8th generation would be backlit and the picture makes it look backlit but it is not. After 25 minutes on the phone with Amazon trying to make it brighter the technician finally realized that 8th generation is not supported with backlights. I took it back to Target and purchased The Paperwhite which was more money but definitely worth it. The 8th generation one is smaller so I assumed that was the reason for the price difference. Target made the experience pleasant.","Don't bother","Kev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
"72",72,"2017-03-03T16:56:05Z","2018-10-25T16:36:31Z","Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","2017-08-26T00:00:00.000Z","2017-08-30T00:00:00Z",TRUE,0,4,"My fiance really enjoyes it! I would definitely recommend.","Great product","Jeff",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2017
"73",73,"2017-03-03T16:56:05Z","2018-10-25T16:36:31Z","Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","2017-07-10T00:00:00.000Z","2017-07-31T00:00:00Z,2017-07-26T00:00:00Z,2018-05-27T00:00:00Z,2017-08-01T00:00:00Z,2017-08-02T00:00:00Z,2017-08-31T00:00:00Z",FALSE,0,3,"For me, the Kindle Black was not a good fit for me. There are times I read at night in bed when my husband is sleeping. This model doesn't have a back light so I'm unable to read at night without turning on a light and waking up my husband.So I returned and went for a Kindle Fire.","Amazon Kindle, Black","Ckkparker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"74",74,"2017-03-03T16:56:05Z","2018-10-25T16:36:31Z","Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","2018-01-23T00:00:00.000Z","2018-05-27T00:00:00Z",TRUE,0,5,"It is still the best device for buying books and reading them. However, go with kindle paperwhite if you read books in dark places.","The best device for reading","slgtr1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
"75",75,"2017-03-03T16:56:05Z","2018-10-25T16:36:31Z","Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","2017-10-07T00:00:00.000Z","2017-10-10T00:00:00Z",TRUE,0,5,"Great product and service and the sales man r really nice.","Great product","richard",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"76",76,"2017-03-03T16:56:05Z","2018-10-25T16:36:31Z","Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","2017-03-17T00:00:00.000Z","2017-03-30T00:00:00Z,2018-05-27T00:00:00Z,2017-07-07T00:00:00Z,2017-04-26T00:00:00Z,2017-06-04T00:00:00Z,2017-05-10T00:00:00Z,2017-08-09T00:00:00Z,2017-08-02T00:00:00Z,2017-08-31T00:00:00Z",TRUE,0,4,"When you first turn on the kindle, the home screen does not make it easy to determine exactly how to open up and read a downloaded book.","The home screen is not terribly easy to navigate.","MusicMan",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2017
"77",77,"2017-03-03T16:56:05Z","2018-10-25T16:36:31Z","Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","2018-01-17T00:00:00.000Z","2018-05-27T00:00:00Z",TRUE,0,5,"My wife loves it, replaces a Kindle from like 2003.","Light and easy","BiggerTigger",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2018
"78",78,"2017-03-03T16:56:05Z","2018-10-25T16:36:31Z","Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","2017-06-30T23:22:13.000Z","2018-10-09T00:00:00Z",FALSE,0,4,"It's small, light, and easy to read from. I just wish I would have spent the extra 30 bucks and got the paperwhite. The more i use this one the more I wish I had the option of a backlight. If you're on the fence as I was, go with the paperwhite! However if the backlight is not an issue, this device is great and I would recommend it.","Should have bought paperwhite","Jessa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"79",79,"2017-03-03T16:56:05Z","2018-10-25T16:36:31Z","Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","2018-03-21T00:00:00.000Z","2018-05-27T00:00:00Z",FALSE,0,3,"This device is good for entry level reader only in daylight.Its doesnot support reading in dark. To read in dark you will have to purchase a light or cover case with light attached. I either case it will put a lot of strain in your eyes.","Good for entry level reader","Ashish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
"80",80,"2017-03-03T16:56:05Z","2018-10-25T16:36:31Z","Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","2016-08-26T00:00:00.000Z","2018-05-27T00:00:00Z,2017-07-07T00:00:00Z,2017-06-04T00:00:00Z,2017-03-05T00:00:00Z,2017-04-26T00:00:00Z,2017-05-10T00:00:00Z,2017-08-09T00:00:00Z,2017-08-02T00:00:00Z,2017-08-31T00:00:00Z,2017-03-31T00:00:00Z",TRUE,2,4,"I love my new Kindle. The size is perfect. It fits right in my purse. Easy to navigate and I love the touch screen. I am able to read outside without a glare. Only flaw is that it is not backlit, so in order to read in the dark I need a book light. I don't mind that so much, I just wish kindle would come out with a case for this Kindle with a built in book light like they did for the first generation Kindle.","Great Kindle quality for a reasonable price.","Theresa",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2016
"81",81,"2017-03-03T16:56:05Z","2018-10-25T16:36:31Z","Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","2018-01-13T00:00:00.000Z","2018-05-27T00:00:00Z",FALSE,0,2,"it would not load my books proper. took a dozen tries erasing an dreregistering. screen too dark","ughhh ok","kcladyz",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
"82",82,"2017-03-03T16:56:05Z","2018-10-25T16:36:31Z","Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","2017-02-18T00:00:00.000Z","2018-05-27T00:00:00Z,2017-07-07T00:00:00Z,2017-04-26T00:00:00Z,2017-06-04T00:00:00Z,2017-05-10T00:00:00Z,2017-08-09T00:00:00Z,2017-08-02T00:00:00Z,2017-08-31T00:00:00Z",TRUE,0,5,"I bought this for my daughter. It is our 4th Kindle bought within the family. The touchscreen is great and my daughter loves it. In fact, those of us with older model Kindles are jealous.","Child loves her Kindle","johnjohn",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2017
"83",83,"2017-03-03T16:56:05Z","2018-10-25T16:36:31Z","Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","2016-11-25T00:00:00.000Z","2018-05-27T00:00:00Z,2017-07-07T00:00:00Z,2017-04-26T00:00:00Z,2017-06-04T00:00:00Z,2017-05-10T00:00:00Z,2017-08-09T00:00:00Z,2017-08-02T00:00:00Z,2017-08-31T00:00:00Z,2017-03-31T00:00:00Z",TRUE,0,3,"This is a pretty cool little device. Im able to download books through wireless and read them later at my convenience. Only drawback is I wish it had more storage. But for the price, it works good.","Good for the price","Fievel22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2016
"84",84,"2017-03-03T16:56:05Z","2018-10-25T16:36:31Z","Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","2017-04-12T00:00:00.000Z","2018-05-27T00:00:00Z,2017-07-07T00:00:00Z,2017-06-04T00:00:00Z,2017-05-10T00:00:00Z,2017-08-09T00:00:00Z,2017-08-02T00:00:00Z,2017-08-31T00:00:00Z",TRUE,0,5,"Exactly what I was looking for size wise and functional.","Kindle","Yo40",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2017
"85",85,"2017-03-03T16:56:05Z","2018-10-25T16:36:31Z","Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","2017-04-28T00:00:00.000Z","2018-05-27T00:00:00Z,2017-07-07T00:00:00Z,2017-06-04T00:00:00Z,2017-05-01T00:00:00Z,2017-05-09T00:00:00Z,2017-08-09T00:00:00Z,2017-08-02T00:00:00Z,2017-08-31T00:00:00Z",TRUE,0,4,"As always, great job! Very easy to use and it's always with me. Only problem I have is the button on the bottom is touchy, but not really an issue. Keep up the good work","Love my kindle","Tfisher",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
